request,indonesia_pct,global_median_pct,global_mean_pct,n_countries,gap_pp,ratio
"Help with PDF file processing, coding, and document operations",0.3050471436494731,0.37227323060407436,0.41697779178362887,45,-0.06722608695460125,0.8194173487964314
Help with Python GUI development and framework conversion projects,0.088740987243483,0.08587718657598035,0.08767977497967407,12,0.00286380066750265,1.0333476302809348
Help with Python data analysis and processing tasks,0.1109262340543538,0.19903632296720236,0.22604167599742844,25,-0.08811008891284856,0.557316536000479
"Help with URL routing, redirects, and web development configuration",0.088740987243483,0.08843198387925641,0.09565321570680671,15,0.00030900336422659547,1.003494248920713
"Help with Vue.js component development, debugging, and enhancement tasks",0.3826955074875208,0.19734982665641185,0.2281490633101756,26,0.18534568083110894,1.9391732639005443
Help with academic research writing and methodology development,0.704381586245147,0.16834737402999606,0.24357764896400794,23,0.5360342122151509,4.184096071018255
Help with academic writing and research on AI-related topics,0.1719356627842485,0.22917310677449484,0.23524962128964638,27,-0.057237443990246356,0.7502436267682677
Help with audio equipment setup and technical troubleshooting,0.0998336106489184,0.2455228191796649,0.2687801978017603,36,-0.14568920853074652,0.4066164236077124
Help with biology and life sciences education and learning,0.3716028840820854,0.12085527085815445,0.16680334504711086,19,0.25074761322393097,3.0747759815807183
"Help with calendar management, event scheduling, and meeting organization",0.088740987243483,0.1813043246413907,0.18714794065301027,25,-0.0925633373979077,0.4894587452285402
"Help with camera functionality, photography equipment, and photo capture",0.0998336106489184,0.1442030378773312,0.14522758455833368,20,-0.04436942722841282,0.6923128119800331
Help with chemistry education problems and coursework,0.5102606766500277,0.1464532219708833,0.37744837192181646,18,0.36380745467914444,3.4841205251972793
Help with college and graduate school applications and enrollment,0.2995008319467554,0.2439961575408261,0.2350223806077623,28,0.05550467440592932,1.2274817561282378
Help with comprehensive Java programming development and learning tasks,0.14420410427066,0.26059116968207874,0.2603368396188014,31,-0.11638706541141874,0.5533729498454956
"Help with criminal law procedures, documents, and case analysis",0.232945091514143,0.1759718445048792,0.23076539686707798,23,0.05697324700926379,1.3237634245953709
Help with cultural studies research and cross-cultural analysis projects,0.3050471436494731,0.12942751487352339,0.15379090642530946,15,0.17561962877594972,2.3568956256910694
Help with currency conversion and foreign exchange tasks,0.0998336106489184,0.1051328468606336,0.11001881097786134,14,-0.0052992362117152,0.9495948566984019
"Help with cybersecurity education, training, and career development",0.160843039378813,0.2013152596966849,0.2485134042042417,34,-0.0404722203178719,0.7989609909410242
"Help with database design, architecture, implementation, and management",0.28840820854132,0.30842043497134897,0.33351754775095926,40,-0.02001222643002898,0.9351138116646258
Help with database migration tasks and resolving migration errors,0.1830282861896838,0.1983423432390455,0.20211526447311584,28,-0.015314057049361701,0.922789774491547
"Help with date calculations, formatting, and datetime programming tasks",0.1830282861896838,0.1667552923566334,0.15972294722428684,23,0.01627299383305042,1.0975860712009546
"Help with dating app profiles, messaging, and courtship strategies",0.1109262340543538,0.1736587149255095,0.17141298218372003,20,-0.0627324808711557,0.6387599614677291
Help with digital advertising campaign management and optimization,0.1053799223516361,0.14216323703896475,0.15074401852664118,23,-0.03678331468732865,0.7412600088921237
Help with electrical engineering coursework and circuit analysis problems,0.1830282861896838,0.1015981416114195,0.11126685169529238,14,0.08143014457826431,1.8014924612470635
Help with embedded systems programming and industrial automation projects,0.1109262340543538,0.15538952874761175,0.1818233769934037,21,-0.04446329469325795,0.7138591316183438
Help with environmental and geoscience data analysis and modeling,0.0998336106489184,0.07085296652740385,0.08280960360370677,8,0.02898064412151455,1.4090251339060826
Help with ethics-related academic assignments and professional projects,0.1331114808652246,0.1051377666112691,0.12022051602416994,13,0.027973714253955492,1.266067229270563
Help with film and television screenplay writing and production tasks,0.1164725457570715,0.1473171284492039,0.16121037196517643,18,-0.03084458269213239,0.7906246000255982
Help with fluid mechanics and computational fluid dynamics problems,0.088740987243483,0.0797597823027118,0.07841158283519814,12,0.008981204940771204,1.1126031777103516
Help with general PHP programming tasks and troubleshooting,0.6988352745424293,0.3591577454755617,0.34274929780846974,29,0.33967752906686766,1.9457613913270888
Help with industrial engineering systems and technical documentation,0.1164725457570715,0.1028431781245657,0.1139657804816985,17,0.013629367632505801,1.1325257336563213
"Help with internship applications, reports, and documentation",0.4104270660011093,0.09889617799878404,0.147868507783649,11,0.31153088800232526,4.150080157861668
"Help with linear algebra, matrix operations, and computational mathematics",0.1552967276760954,0.08939764254064306,0.10106685325105526,11,0.06589908513545234,1.737145670317788
Help with mathematical logic and theoretical computer science concepts,0.1497504159733777,0.11857507175949969,0.1294047987759555,15,0.03117534421387802,1.2629165114663352
Help with medical education applications and exam preparation,0.1053799223516361,0.17617365217265774,0.19141735915100921,17,-0.07079372982102164,0.5981593788403685
"Help with microbiology research, education, and laboratory analysis",0.160843039378813,0.0673469941274965,0.09658519410104782,8,0.0934960452513165,2.388273470294999
Help with mobile game development and mobile gaming assistance,0.0998336106489184,0.0835222527144732,0.09832102793575107,13,0.0163113579344452,1.1952935583551219
"Help with music discovery, creation, production, and industry tasks",0.14420410427066,0.28527664512419226,0.2919062483211249,35,-0.14107254085353227,0.5054886431655918
"Help with news article writing, editing, and journalism tasks",0.1941209095951192,0.2001752179899448,0.26307808594096876,25,-0.006054308394825597,0.9697549554054702
Help with numerical computations and programming number formatting tasks,0.232945091514143,0.1658900936656941,0.17749057272292373,24,0.0670549978484489,1.4042133943427617
Help with organizational management and leadership development tasks,0.4270660011092623,0.362367467454033,0.3635515490750021,40,0.06469853365522932,1.1785439904685606
Help with payment processing systems and credit card services,0.2662229617304492,0.2086931491076569,0.21926666872793105,29,0.057529812622792276,1.2756669917952832
Help with personal color analysis and aesthetic color coordination,0.0998336106489184,0.0988273751829256,0.10157436588979173,14,0.0010062354659927941,1.0101817483681044
"Help with personal name suggestions, etymology, and name processing tasks",0.1220188574597892,0.1082890332742665,0.14585507899775438,16,0.013729824185522696,1.126788685524127
Help with physics problem solving and educational content creation,0.3937881308929561,0.14455312275420729,0.18553799207818364,19,0.24923500813874883,2.7241758835091976
"Help with poetry creation, analysis, and improvement tasks",0.3050471436494731,0.1634301095943088,0.23561070575710127,22,0.14161703405516432,1.8665296401422466
"Help with printer setup, troubleshooting, and print software development",0.1053799223516361,0.0894899639551512,0.0966901027424812,11,0.015889958396484896,1.1775613453643619
Help with social justice and inequality academic research and writing,0.5268996117581808,0.1921651414099475,0.2515399190880812,22,0.3347344703482333,2.7419104624919535
Help with social media platform operations and data analysis,0.1996672212978369,0.2154117301478507,0.43911262724813493,32,-0.0157445088500138,0.9269096959612768
Help with software development workflow and project maintenance tasks,0.0942872989462007,0.146238917832008,0.15076727021831235,20,-0.05195161888580728,0.644748336106489
"Help with time calculations, duration tracking, and timer programming",0.1109262340543538,0.142539483436912,0.14836552563979954,20,-0.0316132493825582,0.7782140876317246
"Help with traditional card, board, gambling and puzzle games",0.088740987243483,0.2036503362151777,0.21928503874110689,29,-0.11490934897169469,0.43575173453049915
Help with video processing programming and technical development tasks,0.088740987243483,0.1295336787564767,0.14357057812297752,20,-0.040792691512993695,0.6850804215196887
"Help with visual art education, analysis, and creative projects",0.1497504159733777,0.15034938269299586,0.15350854801546004,19,-0.0005989667196181492,0.9960161677494799
"Help with vocabulary games, word puzzles, and educational word activities",0.232945091514143,0.23729009472850776,0.24883561772697071,30,-0.004345003214364762,0.9816890662067624
Help with workflow automation platform setup and configuration,0.1386577925679423,0.2016269206702357,0.19698532952726658,27,-0.06296912810229338,0.6876948381050739
Help with workplace safety and risk management documentation,0.2440377149195784,0.1497109247313104,0.19501091823583555,21,0.094326790188268,1.6300594987143286
Help write and improve cover letters for job applications,0.14420410427066,0.3675759334494099,0.39560725533514174,32,-0.22337182917874993,0.39231106051317977
Help write and modify specific SQL queries for data retrieval and analysis,0.0998336106489184,0.1756198347107438,0.18075443936997523,26,-0.0757862240618254,0.5684643241656059
Help write and revise academic thesis and research paper sections,0.6988352745424293,0.19006762839514305,0.2883734163343028,31,0.5087676461472863,3.676771686178872
"Help write, debug, optimize, and explain SQL queries",0.1275651691625069,0.22748537453607393,0.23318075230313057,29,-0.09992020537356702,0.5607620684303729
"Help write, edit, and format medical documents and academic content",0.2495840266222961,0.22827365552785317,0.24684909023643628,29,0.02131037109444292,1.09335449176194
"Identify objects, people, plants, or items shown in provided images",0.0831946755407653,0.2086931491076569,0.22404030378616818,27,-0.1254984735668916,0.3986459349360257
Implement OAuth authentication and API token management systems,0.1497504159733777,0.19189098002593846,0.19753582833327513,27,-0.04214056405256075,0.780393200103181
Implement and fix scrolling functionality in web and mobile applications,0.1164725457570715,0.06717427914449356,0.07391982711489108,9,0.04929826661257794,1.7338860534183944
"Implement and optimize carousels, sliders, and card animations",0.088740987243483,0.07664796153706716,0.1121403696926758,8,0.01209302570641585,1.1577736115078237
Implement specific web application frontend features and UI modifications,0.1220188574597892,0.0999884974619444,0.13384044805403505,18,0.022030359997844806,1.22032894339901
Improve and beautify existing UI code styling and visual design,0.1885745978924015,0.1566630764711642,0.18719790516448215,22,0.03191152142123729,1.2036952301719352
Improve and refine scientific manuscript writing and formatting,0.2273987798114254,0.1411038918422261,0.14737338494923224,16,0.08629488796919929,1.611569864179856
Improve and reformat existing legal document writing and structure,0.1164725457570715,0.11841259675766105,0.22748624681742263,19,-0.0019400510005895544,0.9836161772166859
Interpret personal medical test results and explain health conditions,0.1774819744869661,0.23270077925701194,0.2623942560773356,35,-0.05521880477004584,0.762704684761463
"Modify AI communication style to be more direct, critical, or human-like",0.1663893510815307,0.2219020172910662,0.23024981390674618,26,-0.055512666209535516,0.7498325301985866
Modify and fix existing HTML files and code structures,0.3105934553521908,0.26748776796469464,0.25357307852015165,33,0.04310568738749615,1.161150125538397
Modify existing React components for enhanced functionality and structure,0.1331114808652246,0.1816268645063475,0.28018525389512206,16,-0.0485153836411229,0.7328843187763813
Modify existing React components to change behavior and functionality,0.1275651691625069,0.1275651691625069,0.23350567194740207,14,0.0,1.0
Optimize job applications and recruitment processes using ATS matching,0.1830282861896838,0.3518036640569569,0.3873832152017032,44,-0.1687753778672731,0.5202569071595899
Process meeting transcripts into summaries and structured documentation,0.0831946755407653,0.20652550193270144,0.2358975104461069,26,-0.12333082639193614,0.4028300367858454
Provide AI business consulting and strategic development assistance,0.1164725457570715,0.3280133163615,0.34413034748783106,40,-0.2115407706044285,0.35508480890058847
Provide AI education guidance and create comprehensive learning materials,0.0998336106489184,0.1247655123907329,0.13772125868396382,17,-0.024931901741814505,0.8001699246524607
"Provide JavaScript programming education, explanations, and code analysis",0.1830282861896838,0.22477417988253895,0.24153690944282163,29,-0.04174589369285514,0.8142762940357721
Provide K-12 teaching and school administration support materials,0.6600110926234054,0.24435674032913204,0.3076294362952628,30,0.4156543522942734,2.701014474716003
Provide Laravel framework development assistance and troubleshooting,0.7986688851913478,0.21254071186776435,0.3047905553333076,14,0.5861281733235835,3.757721888539889
Provide TypeScript development assistance and code guidance,0.0998336106489184,0.1882314428349292,0.20540366579846342,24,-0.08839783218601081,0.5303769080517974
Provide advanced statistical analysis and modeling for research projects,0.2606766500277315,0.139127588182339,0.15662768556828024,16,0.12154906184539249,1.8736517568757944
Provide advice for workplace conflicts and interpersonal challenges,0.1220188574597892,0.1652892561983471,0.18342981494973645,22,-0.04327039873855791,0.7382140876317247
Provide assistance with energy systems and renewable technology analysis,0.1331114808652246,0.1524115235553564,0.17350976547474023,21,-0.019300042690131802,0.873368875004245
Provide banking services information and financial institution assistance,0.2107598447032723,0.1852000063792379,0.193552798332812,25,0.025559838324034412,1.1380120812290633
"Provide beauty, skincare, and grooming advice with product recommendations",0.2495840266222961,0.24688044496207034,0.2683728726857507,32,0.0027035816602257456,1.010950975321845
Provide biblical study assistance and theological analysis of scriptures,0.3716028840820854,0.2059232934985126,0.2041030642119047,22,0.16567959058357282,1.8045694480152121
"Provide book information, recommendations, and reading management tools",0.14420410427066,0.25448353061661944,0.26814368333452937,32,-0.11027942634595944,0.566653975293608
Provide chemistry and materials science education and research assistance,0.1109262340543538,0.0552353506243996,0.07095847471074662,9,0.0556908834299542,2.0082471243579536
Provide climate science and environmental education assistance,0.14420410427066,0.0878236727293331,0.09658887509945273,14,0.056380431541326895,1.6419730556599217
Provide comprehensive SEO optimization services for business websites,0.088740987243483,0.16876092098563245,0.1930963744412457,23,-0.08001993374214944,0.5258384863343927
Provide comprehensive blockchain and cryptocurrency technology assistance,0.2273987798114254,0.2207398426220767,0.7773105527988114,31,0.006658937189348707,1.0301664489303335
Provide comprehensive business strategy and startup development guidance,0.2551303383250138,0.3006724303554274,0.3155209553392357,39,-0.045542092030413595,0.8485325309787203
Provide comprehensive construction and engineering project support,0.1331114808652246,0.1763085399449036,0.22367904930602753,27,-0.043197059079678995,0.7549916805324457
Provide comprehensive creative writing feedback and development assistance,0.21630615640599,0.3009235239182318,0.32455912749337185,34,-0.0846173675122418,0.7188077342360434
Provide comprehensive debt and credit management advice and analysis,0.1331114808652246,0.1520421156660394,0.16141471755592757,18,-0.018930634800814805,0.8754908485856908
Provide comprehensive dental and oral healthcare assistance,0.0998336106489184,0.10774769687718674,0.11438598718205881,15,-0.00791408622826835,0.9265498339394762
Provide comprehensive fashion styling advice and clothing recommendations,0.0998336106489184,0.17898866489684445,0.18213089029529173,23,-0.07915505424792606,0.5577649886737518
Provide comprehensive foreign language learning instruction and guidance,0.5102606766500277,0.3480387801837914,0.38367912648918284,35,0.1622218964662363,1.4661029336459879
Provide comprehensive guidance for traditional racket and ball sports,0.0831946755407653,0.0850219640073685,0.09472922091089994,10,-0.0018272884666031969,0.9785080421519687
Provide comprehensive life coaching and personal development guidance,0.2773155851358846,0.2169421487603305,0.2175944865916671,25,0.06037343637555412,1.2782927924358876
Provide comprehensive marketing analysis and strategic business consulting,0.3826955074875208,0.3348837209302325,0.3234500273818443,40,0.047811786557288294,1.1427713070807914
Provide comprehensive nutrition guidance and meal planning advice,0.3272323904603438,0.22594692007843692,0.22257174337530186,28,0.10128547038190688,1.4482710821937554
Provide comprehensive stock analysis and investment recommendations,0.2273987798114254,0.3617234524651388,0.37408586705381175,36,-0.13432467265371342,0.6286536807655319
Provide comprehensive wedding and marriage planning assistance and content,0.1109262340543538,0.1106984676515765,0.11329851619358863,13,0.00022776640277730187,1.0020575388947044
Provide comprehensive women's reproductive health information and guidance,0.3660565723793677,0.2070124879923151,0.2491404491395811,25,0.1590440843870526,1.768282560774579
Provide computer hardware purchasing advice and component recommendations,0.1552967276760954,0.1859082432839428,0.1918980856278089,27,-0.03061151560784739,0.835340730098269
Provide computer science tutoring and programming homework help,0.1220188574597892,0.14036437034133364,0.1560705671682354,17,-0.018345512881544443,0.8693007859691715
Provide cryptocurrency and financial trading advice and strategies,0.4880754298391569,0.2976817522185998,0.3431145583493551,35,0.1903936776205571,1.63958800363666
Provide economics education and concept explanations,0.4159733777038269,0.1871042026482441,0.20639737458179044,26,0.22886917505558282,2.2232177140662994
Provide educational information about religious topics and practices,0.8707709373266778,0.1800474670594975,0.2964327293973456,23,0.6907234702671803,4.83634094690667
Provide enterprise networking technical guidance and education,0.1719356627842485,0.2016269206702357,0.21982890955270004,29,-0.0296912578859872,0.8527415992502918
Provide fitness training advice and exercise guidance,0.1386577925679423,0.1856222122737406,0.18702391150843886,23,-0.04696441970579829,0.746989225424493
Provide food safety and storage guidance,0.1109262340543538,0.1421038039387518,0.14088672893448664,16,-0.031177569884398,0.7806000330727539
Provide gaming assistance and technical support across platforms,0.1164725457570715,0.3133261529423284,0.3298899212998944,35,-0.1968536071852569,0.3717294093178035
Provide general historical information and educational content,0.28840820854132,0.15860916893515326,0.1661139314248145,21,0.12979903960616673,1.8183577310037768
Provide general investment advice and financial education guidance,0.1663893510815307,0.3684285106985971,0.36511488349673044,38,-0.20203915961706642,0.4516190963778316
Provide general sports information and develop sports management tools,0.1774819744869661,0.332541567695962,0.33879037223640524,34,-0.1550595932089959,0.5337136518500909
Provide geological and earth science technical assistance,0.2052135330005546,0.0781779401205962,0.11207265498933716,13,0.1270355928799584,2.624954465210967
Provide guidance on water systems management and infrastructure projects,0.1663893510815307,0.15935867693904077,0.1468676456863625,21,0.007030674142489923,1.0441185524223406
"Provide household cleaning, repair, and maintenance advice",0.0831946755407653,0.21281322707313016,0.21228795764750658,26,-0.12961855153236485,0.3909281236178833
Provide immigration visa and international relocation guidance,0.0831946755407653,0.0954904851663152,0.11447953130421287,14,-0.012295809625549894,0.871235237687458
Provide information about chemical products and substance properties,0.1164725457570715,0.1733909702209413,0.17344037480686414,21,-0.0569184244638698,0.6717336295463241
Provide information about countries and geographical regions,0.1109262340543538,0.15064055234856638,0.15717908340317097,23,-0.03971431829421258,0.7363636970586922
"Provide information about food ingredients, nutrition, and safety",0.1774819744869661,0.2019002375296912,0.2057455130380039,27,-0.024418263042725097,0.8790577795177968
Provide information and advice about dietary supplements and vitamins,0.088740987243483,0.2375658057281867,0.24433921963117958,32,-0.1488248184847037,0.3735427620632276
Provide information and analysis about political systems and governance,0.50471436494731,0.22397539647758896,0.24554163408124902,34,0.2807389684697211,2.2534366402954973
Provide information and assistance about wildlife biology and zoology,0.1774819744869661,0.1300812095937935,0.1312871995605376,17,0.0474007648931726,1.3643936356464679
Provide interior design and space planning advice for rooms and buildings,0.088740987243483,0.1378482228626321,0.14692687024606027,16,-0.04910723561914909,0.6437586600729324
Provide legal guidance and assistance for active cases and disputes,0.1386577925679423,0.16530724760771304,0.18409415575684016,19,-0.02664945503977073,0.8387883445799548
"Provide legal information, analysis, and educational assistance",0.2052135330005546,0.18519018944128765,0.23850494240250694,26,0.020023343559266937,1.1081231334104504
Provide medical guidance for digestive and urinary symptoms and conditions,0.1331114808652246,0.15836568954041985,0.18568334507717685,21,-0.02525420867519526,0.8405323226989164
Provide medical guidance for musculoskeletal injuries and joint pain,0.0942872989462007,0.23497515189907295,0.22740202800574713,30,-0.14068785295287223,0.4012649771014903
Provide military history research and military career assistance,0.0998336106489184,0.1112349646018221,0.13531263474261926,18,-0.011401353952903703,0.8975020669650401
Provide mobile app development strategy and high-level technical guidance,0.1386577925679423,0.2952623808884713,0.325673191131817,39,-0.15660458832052898,0.46960873291988103
"Provide music education, theory instruction, and creative assistance",0.14420410427066,0.1764766946953181,0.1876645347578895,24,-0.032272590424658104,0.8171283155525108
Provide neuroscience research and brain-related academic assistance,0.088740987243483,0.1468716341917164,0.16177573913552637,20,-0.05813064694823339,0.6042078018117948
Provide parenting advice and child development guidance,0.1941209095951192,0.22009962310459108,0.21350266113864674,26,-0.025978713509471868,0.8819683871192873
Provide personal advice for romantic relationship problems and conflicts,0.2052135330005546,0.2771699489423778,0.2783325871324085,39,-0.0719564159418232,0.7403888256414747
Provide personal financial planning advice and guidance,0.0831946755407653,0.2346291260065056,0.24352110385203843,25,-0.15143445046574028,0.3545794887309027
Provide personal medical guidance and symptom evaluation for health concerns,0.1053799223516361,0.2166377816291161,0.23235553845554405,25,-0.11125785927748,0.4864337215751523
Provide plant care advice and botanical information,0.2939545202440377,0.2310803004043905,0.2364306345376966,27,0.06287421983964717,1.2720881863560731
Provide practical electrical systems advice and installation guidance,0.0998336106489184,0.1094874618193581,0.12252070151593748,18,-0.009653851170439709,0.9118268794433515
Provide privacy and data protection guidance and technical assistance,0.088740987243483,0.128772185207995,0.14433231054362242,18,-0.04003119796451199,0.6891316405025438
Provide professional mental health and therapy-related assistance,0.2107598447032723,0.2966976264189886,0.32859170574422675,35,-0.08593778171571631,0.7103523113651161
Provide professional travel industry business and marketing assistance,0.1663893510815307,0.1244048784580757,0.14021679671591436,21,0.04198447262345499,1.3374825259574021
Provide project management guidance and create project documentation,0.14420410427066,0.2346577576263771,0.25179526489366183,35,-0.09045365335571712,0.6145294565554583
Provide psychology and personality assessment analysis and education,0.1719356627842485,0.14165354799421703,0.1400328920291864,19,0.030282114790031456,1.2137759005603426
"Provide recipes, cooking advice, and meal planning assistance",0.1164725457570715,0.2939481268011527,0.29604805265973233,28,-0.17747558104408118,0.39623503311474334
Provide sexual health information and intimate relationship advice,0.1164725457570715,0.1205571565802113,0.12775087678104274,19,-0.004084610823139795,0.9661188855228006
Provide software development methodology and architecture guidance,0.1386577925679423,0.23349710460484135,0.2370782430603102,34,-0.09483931203689905,0.5938308862655908
Provide strategic career guidance and professional development advice,0.160843039378813,0.2280631734990592,0.23367810112760865,25,-0.06722013412024619,0.7052565169162505
Provide strategies and advice for making money and generating income,0.1497504159733777,0.1497504159733777,0.16412784871079644,22,0.0,1.0
Provide tax advice and assistance with tax calculations and compliance,0.2551303383250138,0.2911490683229814,0.30461040600873096,28,-0.03601872999796757,0.876287668700314
Provide technical agricultural research and crop farming system analysis,0.4658901830282861,0.14222200256289724,0.23426168719873033,22,0.32366818046538887,3.2757954088169137
Provide technical construction engineering and building design assistance,0.0942872989462007,0.14447244923060226,0.15561260800407758,19,-0.050185150284401556,0.6526316917054709
Provide technical consultation on materials science and engineering topics,0.160843039378813,0.13523626203741473,0.14246269799456954,21,0.025606777341398268,1.1893484554779683
Provide technical guidance on data engineering and analytics projects,0.14420410427066,0.1829535059459889,0.17965602846621118,25,-0.03874940167532889,0.7882008247124359
Provide translation assistance with explanations and language instruction,0.3327787021630615,0.4203518371853025,0.4682977515361721,35,-0.08757313502224101,0.7916670577470644
"Provide transportation routing, scheduling, and transit system information",0.1220188574597892,0.2353679585752393,0.23180099642220012,23,-0.11334910111545009,0.5184174523941577
Provide web development technical guidance and programming assistance,0.21630615640599,0.2314049586776859,0.22953020798292198,32,-0.01509880227169591,0.9347516044687426
Redesign and improve user interface layouts and visual styling,0.1885745978924015,0.155714730613516,0.1704058206479308,24,0.032859867278885485,1.2110260676650026
Refactor and optimize existing code for better structure and performance,0.1663893510815307,0.19909967341891993,0.23714036729408192,27,-0.03271032233738924,0.8357088096846629
Reformat and improve existing academic texts and papers,0.4936217415418746,0.1983471074380165,0.21636094926423755,28,0.2952746341038581,2.488676280273618
Reformat and restructure document layouts and visual presentation styles,0.2052135330005546,0.2203856749311294,0.24202354658908615,30,-0.015172141930574812,0.9311564059900168
Remove or disable unwanted features and components from existing code,0.0998336106489184,0.1599744040953447,0.1813441804306448,28,-0.0601407934464263,0.6240599001663891
Respond to basic greetings and casual conversation openers,0.1053799223516361,0.1767574150167116,0.2512464204849591,29,-0.07137749266507551,0.5961838847986825
"Respond to incomplete, unclear, or contextually insufficient user requests",0.2551303383250138,0.27868583799514757,0.3037646650667067,37,-0.02355549967013376,0.9154765098951892
"Review and evaluate existing code for quality, errors, and improvements",0.160843039378813,0.1842142553492985,0.19515390911245628,28,-0.023371215970485498,0.8731302529971414
Review and improve existing React application code and components,0.2273987798114254,0.2163828909251897,0.2730305956120724,32,0.011015888886235697,1.050909241664787
Revise and improve existing professional email drafts,0.0831946755407653,0.5661903478026422,0.5600048100222226,49,-0.4829956722618769,0.14693764360985642
Rewrite and improve existing marketing copy and promotional content,0.1719356627842485,0.2919087430919654,0.29010554704551,34,-0.11997308030771692,0.5890048409070106
Rewrite and improve existing messages for better wording and tone,0.0998336106489184,0.3534489281906557,0.3847527249458942,45,-0.25361531754173733,0.28245554784952304
Rewrite existing text to sound more natural and human-like,0.2606766500277315,0.3169492084328634,0.3368784572838885,39,-0.0562725584051319,0.8224555956982248
Solve advanced calculus and differential equations problems,0.2384914032168607,0.1386444835492987,0.2727547922943282,20,0.09984691966756198,1.7201651094329966
Solve and explain mathematical homework problems and academic exercises,0.6821963394342762,0.2281572943229096,0.32951582911801314,31,0.45403904511136656,2.990026426543996
Solve geometry and trigonometry problems with visual diagrams,0.232945091514143,0.11262964765015834,0.1375389228904819,15,0.12031544386398466,2.068239547705053
Solve math word problems with real-world applications and scenarios,0.1996672212978369,0.12479588816083631,0.15135174901839457,12,0.07487133313700059,1.5999503208030925
Solve physics and engineering mechanics calculation problems,0.1109262340543538,0.10734648321997545,0.15270711324108713,17,0.0035797508343783507,1.0333476302809352
Summarize documents and written content into condensed formats,0.4769828064337215,0.2238911718860705,0.2572966518483122,28,0.253091634547651,2.1304225727865655
Translate religious and spiritual texts between languages,0.1552967276760954,0.10853946322711194,0.6152545223924334,11,0.046757264448983454,1.4307858456158646
"Translate text, documents, and multimedia content between languages",0.4381586245146977,0.7215255930950581,0.9470198135237262,49,-0.2833669685803604,0.6072669198540432
"Translate texts between Chinese, Korean, and English languages",0.088740987243483,0.24669462155578814,0.42128240320850735,23,-0.15795363431230514,0.3597199918013409
Troubleshoot Docker container deployment and configuration issues,0.1164725457570715,0.2044059317761279,0.21273237201476708,28,-0.0879333860190564,0.5698100086676353
Troubleshoot WiFi connectivity and configure wireless networking systems,0.088740987243483,0.1214149767014504,0.12267797512749587,18,-0.0326739894579674,0.7308899581778112
Troubleshoot and fix database errors and SQL query failures,0.3882418191902385,0.3882418191902385,0.3854939993249934,45,0.0,1.0
Troubleshoot enterprise server and infrastructure system errors,0.1885745978924015,0.27620778009460767,0.286061627548284,37,-0.08763318220220617,0.6827273215396404
Verify and correct existing quiz and exam questions,0.2273987798114254,0.1309436124069072,0.5360196989419433,16,0.0964551674045182,1.7366160565723805
Write and debug game development scripts and code,0.1996672212978369,0.2700712005892462,0.2749031597228251,35,-0.07040397929140932,0.7393132657691726
Write and edit biographical content for individuals and historical figures,0.1497504159733777,0.1040632562867725,0.11858685725523385,14,0.04568715968660521,1.4390325780379458
Write and edit food-related academic and professional content,0.3494176372712146,0.09436946499292055,0.1584678470811824,12,0.25504817227829407,3.7026556979784444
"Write and improve resume content, bios, and professional profiles",0.1996672212978369,0.2813575467832772,0.3066389903589429,40,-0.08169032548544028,0.7096565334059999
Write and improve social media captions for existing posts,0.3937881308929561,0.15705738320100093,0.19837793723533037,23,0.23673074769195518,2.50728824629014
Write complete original stories with specific formatting requirements,0.2551303383250138,0.2551303383250138,0.4698963908965065,30,0.0,1.0
Write complete romantic stories and novels with detailed specifications,0.2939545202440377,0.1699912866463461,0.21625449112779746,21,0.12396323359769157,1.7292328685974805
Write complete video scripts for YouTube and online video content,0.1663893510815307,0.20904634857818535,0.3009104934675007,25,-0.042656997496654664,0.7959447855139142
Write product listings and descriptions for e-commerce platforms,0.0831946755407653,0.1304474010327484,0.21071073305613952,18,-0.0472527254919831,0.6377641477109961
Assist with game development programming and general gaming support,0.6378258458125347,1.3326130019809113,1.36036909817293,93,-0.6947871561683766,0.47862796240500066
Build educational technology systems for academic management and assessment,0.5712701053799224,0.3458756679198972,0.4103803257060945,44,0.2253944374600252,1.6516631794758838
"Compare and analyze differences between concepts, items, or create assessments",0.5158069883527454,0.6938964013891968,0.6899812349318813,72,-0.17808941303645143,0.7433487006418937
Create and analyze humorous content and jokes,0.1109262340543538,0.1811416821697836,0.1983693387629447,23,-0.0702154481154298,0.6123727721065488
"Create and modify automation scripts for file management, web scraping, and workflow tasks",0.2828618968386023,0.38759487782862156,0.39774171208951115,46,-0.10473298099001926,0.7297874998329368
"Create and modify professional presentations, diagrams, and visual graphics",1.4420410427066,0.7898839158638675,0.8688678982948261,72,0.6521571268427324,1.8256366710917158
Create comprehensive K-12 educational materials and teaching resources,4.059900166389351,1.4722563669991025,1.8310274328356528,97,2.5876437993902486,2.757604081322221
Create comprehensive business marketing and promotional content materials,1.264559068219634,1.2521588946459412,1.3120845759634436,89,0.012400173573692719,1.0099030351712663
Create interactive romantic roleplay scenarios with character persona adoption,0.1275651691625069,0.2210571064191582,0.4391187173401876,28,-0.09349193725665131,0.577068845371674
Debug and fix software code errors across multiple programming languages,4.065446478092069,4.407330085826954,4.528610341059204,133,-0.3418836077348857,0.9224284087923635
Debug and fix web application errors and technical issues,1.4364947310038825,1.198501872659176,1.4426759978806154,94,0.2379928583447064,1.1985752911813643
Design and improve web interface components and modern website layouts,1.2368275097060455,0.6482159968434699,0.9124943767622876,65,0.5886115128625756,1.9080484217126048
